Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
579,False,2794.5,13.5,West,East
580,False,2795.5,14.5,South,North
581,False,2804.5,15.5,North,East
582,False,2805.5,16.5,East,West
583,False,2809.0,15.0,South,North
584,True,2816.0,15.5,West,East
585,False,2820.5,13.5,North,South
587,False,2822.5,15.5,East,South
586,True,2822.0,19.0,South,North
588,False,2832.5,13.5,South,North
590,False,2833.5,14.5,North,South
589,True,2833.0,20.0,East,North
591,False,2835.0,22.0,West,South
592,False,2842.5,18.5,South,East
593,True,2845.0,19.0,North,South
594,True,2846.0,21.0,West,East
595,True,2852.5,17.5,East,West
596,True,2856.0,17.0,South,North
597,False,2857.0,18.0,West,East
598,False,2865.0,15.5,North,East
599,True,2874.0,17.5,West,South
600,True,2876.0,18.5,South,North
601,False,2880.5,16.0,North,South
602,False,2887.0,15.5,South,West
603,True,2891.5,17.5,East,South
604,True,2896.5,17.5,North,East
605,True,2899.0,18.0,South,North
606,False,2907.0,13.5,North,South
607,True,2912.0,15.5,West,East
608,False,2916.0,13.5,East,West
609,False,2927.0,13.5,South,North
610,True,2936.5,15.5,East,West
611,False,2941.5,13.5,South,North
612,True,2941.5,16.5,West,East
613,False,2951.5,15.5,North,West
614,True,2955.0,17.5,East,North
615,True,2961.0,15.5,West,East
616,False,2962.5,16.0,North,South
617,False,2974.5,15.5,East,South
618,True,2977.0,16.0,West,East
619,False,2981.0,16.0,North,East
620,False,2991.5,13.5,East,West
621,False,2999.5,13.5,South,North
622,True,3002.0,17.5,East,South
623,True,3020.0,15.5,West,East
624,True,3029.5,15.5,East,West
625,False,3031.5,17.5,South,East
626,False,3037.5,15.5,North,West
628,False,3043.0,13.5,East,West
627,True,3042.0,19.5,West,South
629,True,3046.5,20.0,South,West
630,True,3049.0,20.5,North,South
631,True,3060.5,15.5,East,West
632,True,3064.0,15.5,South,North
633,False,3065.5,16.0,West,East
634,False,3076.0,13.5,South,North
635,True,3077.0,15.5,West,East
636,True,3081.5,15.5,East,West
637,True,3101.0,15.5,North,South
638,True,3103.5,16.0,West,East
639,False,3105.0,16.5,East,West
640,False,3110.0,13.5,South,North
641,True,3116.5,15.5,East,West
642,True,3119.0,16.0,North,South
643,False,3122.0,17.0,West,South
644,False,3133.0,13.5,North,South
645,False,3135.0,15.5,West,North
646,True,3142.0,15.5,East,West
647,True,3147.0,17.5,West,South
648,False,3152.0,14.5,East,West
649,False,3152.5,16.0,South,North
650,False,3157.5,15.5,North,East
651,True,3166.5,17.5,West,South
652,False,3169.5,16.5,North,South
653,False,3172.0,18.0,South,East
654,True,3182.5,17.5,West,North
655,True,3183.5,21.5,North,East
656,False,3186.5,20.5,East,West
657,True,3186.5,23.5,South,North
658,False,3192.5,19.5,West,East
659,True,3197.5,19.5,East,North
660,True,3201.0,19.0,South,North
661,True,3209.0,15.5,North,South
662,False,3214.0,13.5,South,North
663,True,3214.0,16.5,West,East
664,False,3222.0,13.5,East,West
665,True,3225.5,17.5,South,East
666,True,3226.5,21.5,West,North
667,False,3231.5,18.5,North,South
668,True,3236.5,16.5,South,North
669,False,3247.5,13.5,North,South
670,False,3248.0,15.0,East,West
671,False,3257.0,13.5,South,North
672,True,3267.0,15.5,East,West
673,False,3272.5,13.5,West,East
674,False,3278.5,13.5,East,West
675,False,3282.0,13.5,North,South
676,False,3283.0,14.5,West,East
677,True,3291.0,15.5,East,West
678,False,3293.0,17.5,West,South
679,True,3293.5,20.0,South,North
680,False,3295.5,22.0,North,East
681,False,3303.5,18.0,East,South
682,False,3306.5,17.0,North,South
683,True,3309.5,19.0,West,North
684,False,3319.5,15.5,East,South
685,False,3327.5,13.5,West,East
686,True,3335.0,15.5,East,West
687,False,3336.5,18.0,North,East
688,True,3340.0,17.5,West,East
689,True,3347.5,17.5,North,West
690,False,3349.0,18.0,South,North
691,False,3354.0,15.0,East,West
692,False,3355.5,15.5,West,East
693,True,3361.5,15.5,South,North
694,True,3367.0,15.5,East,West
695,False,3373.0,13.5,North,South
696,True,3388.0,17.5,East,South
697,True,3389.0,21.5,West,North
698,False,3393.5,19.0,North,South
699,True,3399.0,16.5,West,East
700,True,3409.5,15.5,West,East
701,False,3418.5,13.5,North,South
702,True,3421.5,15.5,South,North
703,True,3422.0,20.0,East,North
704,True,3431.5,17.5,North,West
705,False,3433.5,19.5,East,South
706,False,3436.5,18.5,West,East
707,False,3446.0,15.5,North,East
708,False,3447.0,18.5,West,North
709,False,3447.5,20.0,South,North
710,False,3448.0,21.5,East,West
711,True,3460.0,17.5,North,West
712,True,3466.0,15.5,South,North
713,True,3468.0,16.5,West,East
714,True,3474.5,15.5,East,West
715,False,3482.0,13.5,West,East
716,True,3483.5,15.5,North,South
717,False,3488.0,13.5,South,North
718,True,3492.5,15.5,East,West
720,False,3499.0,13.5,North,South
721,False,3499.5,17.0,South,West
719,True,3498.5,23.0,West,South
722,False,3506.0,17.5,East,West
723,False,3516.0,13.5,East,West
724,True,3520.0,15.5,North,South
725,False,3526.5,13.5,East,West
726,True,3537.0,15.5,West,East
727,True,3539.0,16.5,South,North
728,True,3541.0,19.5,North,East
729,False,3553.5,13.5,North,South
730,False,3554.5,14.5,South,North
732,False,3558.0,13.5,West,East
731,True,3558.0,18.5,East,North
733,True,3571.0,17.5,East,North
734,True,3571.0,20.5,South,North
735,True,3575.5,19.0,North,South
736,False,3583.0,13.5,East,West
737,False,3588.0,13.5,North,South
738,False,3588.5,15.0,West,East
739,False,3593.0,13.5,East,West
740,False,3594.0,14.5,South,North
741,True,3604.0,15.5,South,North
742,False,3608.0,13.5,East,West
743,True,3609.0,15.5,West,East
744,True,3615.0,15.5,North,South
745,False,3624.0,13.5,West,East
746,False,3625.5,14.0,North,South
747,True,3629.0,17.5,East,North
748,True,3634.5,17.5,South,East
749,True,3647.5,15.5,South,North
750,False,3650.0,17.0,North,West
751,True,3660.0,15.5,South,North
752,False,3662.5,15.0,West,East
753,True,3666.5,17.5,East,North
754,False,3673.0,13.5,North,South
755,False,3673.5,17.0,South,West
756,True,3679.0,15.5,West,East
757,True,3690.0,17.5,North,West
758,True,3695.0,15.5,South,North
759,True,3702.0,17.5,East,South
760,True,3704.5,20.0,North,East
761,False,3705.5,21.0,West,East
762,False,3710.0,18.5,South,North
763,True,3715.5,16.0,West,East
764,False,3720.0,13.5,North,South
765,False,3721.0,14.5,South,North
766,False,3725.5,15.5,East,North
767,False,3728.0,17.0,West,South
768,False,3740.0,13.5,West,East
769,False,3741.0,16.5,North,West
770,True,3744.5,16.0,South,North
771,True,3747.0,18.5,East,North
772,True,3754.0,17.5,West,North
773,True,3759.0,15.5,North,South
774,False,3763.5,15.5,South,West
775,False,3765.5,15.5,West,East
776,True,3768.0,16.0,East,West
777,False,3781.5,13.5,North,South
778,True,3782.0,16.0,East,West
779,False,3793.5,13.5,West,East
780,True,3798.5,17.5,South,West
781,False,3801.0,17.0,East,West
782,False,3803.0,17.0,North,South
783,False,3807.5,14.5,West,East
784,True,3811.0,17.5,East,North
785,True,3814.0,17.5,South,North
786,False,3828.0,13.5,West,East
787,False,3834.0,15.5,South,West
788,False,3844.0,13.5,North,South
789,False,3844.5,17.0,East,North
790,True,3848.5,16.0,South,North
791,True,3855.5,15.5,North,South
792,True,3856.5,17.5,West,East
793,True,3865.5,17.5,North,West
794,True,3866.0,22.0,South,West
795,True,3869.5,21.5,West,East
796,False,3873.5,19.5,East,West
797,True,3876.0,20.0,North,South
798,False,3887.5,13.5,South,North
799,True,3890.5,15.5,North,South
800,True,3891.0,18.0,East,West
801,False,3893.5,17.5,West,East
802,False,3903.0,13.5,South,North
803,True,3904.0,15.5,East,West
804,False,3909.5,13.5,West,East
805,False,3913.5,15.5,North,East
806,True,3913.5,20.5,South,East
807,False,3919.0,17.0,East,West
808,False,3924.5,13.5,West,East
809,True,3935.0,17.5,North,West
810,True,3938.0,19.5,West,South
811,False,3946.0,13.5,North,South
812,False,3948.0,13.5,East,West
813,False,3953.5,13.5,South,North
814,True,3956.5,15.5,West,East
815,False,3965.0,13.5,North,South
816,True,3976.5,17.5,West,South
817,True,3987.5,15.5,South,North
818,True,3990.0,16.0,West,East
819,True,3990.5,20.5,East,South
820,True,4000.5,15.5,North,South
821,False,4004.0,14.0,East,West
822,False,4007.5,13.5,South,North
823,False,4011.5,15.5,North,East
824,True,4015.5,17.5,West,South
825,False,4021.5,13.5,South,North
826,False,4028.5,13.5,North,South
827,False,4029.5,16.5,East,South
828,False,4030.0,20.0,West,South
829,True,4039.5,15.5,South,North
830,True,4045.5,17.5,West,South
831,False,4048.5,16.5,North,South
