Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
0,True,4.0,15.5,East,West
1,True,5.0,17.5,West,East
2,True,8.0,17.5,South,North
3,True,14.5,15.5,East,West
4,False,16.5,15.5,West,East
5,True,28.5,15.5,East,West
6,True,28.5,18.5,West,East
7,True,34.5,17.5,South,West
8,True,37.0,18.0,North,South
9,True,43.5,17.5,East,North
10,True,47.5,16.5,South,North
11,True,52.5,15.5,West,East
12,True,58.0,15.5,East,West
13,True,60.0,16.5,North,South
14,True,66.0,17.5,West,South
15,True,69.0,17.5,East,West
16,True,69.5,22.0,South,East
17,True,79.5,15.5,North,South
18,True,79.5,18.5,West,East
19,True,80.5,20.5,East,West
20,True,97.5,17.5,West,North
21,True,98.5,19.5,North,South
22,True,99.0,24.0,East,North
23,False,109.5,15.5,West,East
24,True,113.0,15.5,North,South
25,True,118.5,17.5,South,West
26,True,124.5,15.5,North,South
27,True,124.5,20.5,West,North
28,True,134.5,17.5,West,North
29,True,140.0,15.5,South,North
32,False,147.5,15.5,North,West
30,True,146.5,19.5,East,West
31,True,147.0,24.0,West,South
33,True,154.5,19.5,South,North
34,True,160.5,18.5,West,South
35,False,162.5,18.5,East,West
36,True,170.5,15.5,South,North
37,True,172.5,16.5,North,South
38,True,173.5,18.5,East,West
39,True,183.5,17.5,North,West
40,True,185.5,18.5,South,North
41,True,191.0,16.0,West,East
42,False,192.5,16.5,East,West
43,True,196.5,17.5,South,West
44,False,201.0,17.0,West,South
45,True,203.0,18.0,East,West
46,True,213.0,15.5,North,South
47,True,214.0,17.5,South,North
48,True,216.5,18.0,West,East
49,False,224.0,13.5,East,West
50,True,225.0,17.5,South,West
51,True,233.0,15.5,West,East
52,True,234.0,17.5,East,West
53,True,243.0,15.5,North,South
54,False,248.0,15.5,South,East
55,True,249.0,19.5,West,South
56,True,258.0,17.5,South,East
57,True,261.0,17.5,West,East
58,True,264.5,17.0,North,South
59,True,265.0,19.5,East,West
60,True,275.0,15.5,East,West
61,True,275.5,18.0,South,North
62,True,284.0,17.5,West,South
63,True,287.0,19.5,South,West
64,True,294.0,17.5,North,West
65,True,299.0,15.5,South,North
66,True,300.0,17.5,West,East
67,True,305.5,15.5,East,West
68,True,308.0,18.0,North,West
69,True,309.5,19.5,South,North
70,True,318.0,17.5,West,North
71,True,320.0,20.5,South,West
72,True,323.5,20.0,East,West
73,True,325.0,23.5,North,West
74,False,330.5,20.0,South,North
75,True,341.5,17.5,East,South
76,True,342.5,19.5,West,East
77,True,346.0,21.0,North,West
78,True,346.0,24.0,South,North
79,False,352.5,21.5,West,South
80,True,366.0,17.5,South,East
81,True,368.0,18.5,West,East
82,True,374.0,17.5,East,South
83,True,375.0,19.5,North,South
84,False,379.5,19.0,South,West
85,True,381.5,20.0,West,East
86,True,391.0,15.5,South,North
87,True,393.0,16.5,North,South
88,True,394.0,18.5,West,East
89,True,402.5,17.5,East,North
90,True,403.0,22.0,North,West
91,True,405.0,25.0,South,West
92,True,418.0,15.5,West,East
93,True,419.0,17.5,South,North
94,True,430.5,15.5,South,North
95,True,439.5,15.5,North,South
96,True,448.0,17.5,South,West
97,False,451.5,18.0,East,North
98,True,459.5,17.5,West,South
99,True,471.0,15.5,West,East
100,True,477.0,15.5,North,South
101,True,478.5,17.0,South,North
102,True,491.5,15.5,West,East
103,True,492.0,20.0,North,East
104,True,492.5,22.5,East,West
105,True,499.0,21.0,South,East
106,True,504.5,18.5,East,West
107,True,511.0,17.5,South,East
108,True,515.5,16.0,West,East
109,True,524.5,15.5,East,West
110,True,527.5,15.5,North,South
111,True,527.5,20.5,South,East
112,True,527.5,23.5,West,East
113,True,537.5,18.5,North,West
114,False,542.0,16.0,West,East
115,True,544.5,16.5,East,West
116,True,551.5,15.5,South,North
117,True,553.0,17.0,North,South
118,True,553.5,19.5,West,East
119,True,563.0,15.5,South,North
120,True,567.0,15.5,North,South
121,True,570.5,17.5,West,South
122,True,571.5,21.5,East,North
123,True,580.5,17.5,North,East
124,True,584.5,16.5,East,West
125,True,588.5,15.5,West,East
126,True,591.5,15.5,North,South
127,False,598.5,13.5,East,West
128,True,599.0,16.0,South,North
129,False,607.0,15.5,North,East
130,True,614.0,15.5,West,East
131,True,616.5,16.0,South,North
132,True,618.5,17.0,North,South
133,True,618.5,22.0,East,North
134,True,633.0,17.5,East,North
135,True,634.5,21.0,West,South
136,True,648.0,15.5,South,North
137,True,648.5,18.0,East,West
138,True,649.0,20.5,West,East
139,True,651.0,21.5,North,South
140,True,659.0,16.5,South,North
141,True,661.0,17.5,East,West
142,True,674.5,17.5,North,East
143,True,674.5,22.5,West,North
144,True,681.0,19.0,East,West
145,True,686.5,16.5,West,East
146,True,694.0,17.5,East,South
147,True,698.0,16.5,West,East
148,True,706.5,17.5,East,North
149,True,706.5,20.5,South,North
150,True,708.0,24.0,North,East
151,True,719.5,17.5,North,East
152,True,722.0,20.0,West,South
153,True,727.0,20.0,South,East
154,True,732.0,18.0,East,West
155,False,734.0,18.0,North,South
156,True,742.5,15.5,West,East
157,True,745.0,16.0,South,North
158,True,750.5,15.5,East,West
159,True,753.5,15.5,West,East
160,True,758.5,15.5,North,South
161,True,762.5,17.5,East,North
162,True,775.0,15.5,North,South
163,True,777.5,18.0,East,North
164,True,777.5,21.0,West,East
165,True,788.0,15.5,North,South
166,True,788.0,20.5,South,West
167,True,796.0,15.5,West,East
168,True,808.5,17.5,West,North
169,True,811.0,20.0,East,South
170,False,815.0,18.0,South,North
171,True,826.0,15.5,West,East
172,True,830.5,15.5,South,North
173,True,835.0,17.5,East,South
174,False,838.5,18.0,North,East
175,True,840.0,21.5,West,South
176,True,854.5,17.5,South,West
177,True,857.5,19.5,West,South
178,False,861.0,18.0,North,South
179,True,866.5,15.5,East,West
180,True,869.0,18.0,South,East
181,True,870.0,20.0,West,East
182,True,875.5,19.5,North,East
183,True,879.5,18.5,East,West
184,True,888.0,17.5,South,East
185,True,890.0,20.5,West,South
187,False,901.5,13.5,East,West
186,True,900.5,17.5,South,North
188,True,906.0,15.5,West,East
189,False,916.5,13.5,North,South
190,True,917.0,16.0,East,West
191,True,926.5,15.5,West,East
192,True,928.0,19.0,North,East
193,False,931.0,18.0,South,North
194,True,934.0,18.0,East,West
195,True,940.0,15.5,North,South
196,False,950.0,13.5,West,East
197,True,951.0,17.5,North,East
198,True,962.5,15.5,South,North
199,True,965.5,15.5,West,East
200,True,982.5,15.5,East,West
201,True,986.5,15.5,North,South
202,True,988.0,17.0,South,North
203,True,998.0,17.5,North,West
204,True,999.5,19.0,West,East
205,True,1001.0,20.5,East,West
206,True,1013.5,15.5,West,East
207,True,1018.5,15.5,East,West
208,True,1019.5,19.5,North,East
209,True,1025.5,18.5,West,North
210,True,1027.0,20.0,South,North
211,True,1030.5,19.5,North,South
212,True,1038.0,17.5,South,West
213,False,1041.0,16.5,North,South
214,True,1041.5,21.0,East,South
215,True,1048.0,19.5,West,South
216,False,1053.5,18.0,North,West
217,True,1057.0,17.5,South,North
218,True,1061.0,16.5,West,East
219,True,1062.5,18.0,East,West
220,False,1067.5,15.0,North,South
221,True,1076.0,15.5,East,West
223,False,1077.5,16.0,West,East
222,True,1077.5,19.0,South,North
224,True,1082.5,19.0,North,East
225,True,1089.5,17.5,South,East
226,True,1097.0,17.5,East,North
227,True,1112.0,15.5,North,South
228,True,1112.0,20.5,West,North
229,True,1114.5,21.0,East,West
230,True,1125.5,15.5,North,South
231,True,1126.5,17.5,East,West
232,True,1127.0,20.0,South,North
233,True,1132.0,20.0,West,North
234,True,1138.0,19.0,East,South
235,True,1139.5,20.5,North,South
236,False,1140.5,21.5,South,North
237,True,1142.0,25.0,West,South
238,True,1151.0,19.0,East,West
239,True,1158.5,15.5,South,North
240,True,1160.0,19.0,West,North
241,True,1162.0,20.0,East,West
242,True,1173.0,15.5,South,North
243,True,1173.5,18.0,West,East
244,True,1174.5,22.0,North,East
245,True,1182.0,17.5,East,West
246,True,1185.0,17.5,West,East
247,True,1186.5,19.0,South,North
248,False,1188.0,19.5,North,South
249,True,1199.0,17.5,North,East
251,False,1203.5,17.0,West,South
250,True,1203.5,20.0,South,North
252,True,1208.0,20.5,East,North
253,True,1209.5,24.0,North,West
254,False,1215.5,20.0,West,East
255,True,1220.0,20.5,North,West
256,True,1221.0,22.5,South,North
257,True,1226.5,22.0,East,South
258,True,1227.0,26.5,West,South
259,False,1230.5,25.0,North,South
260,False,1241.0,16.5,North,South
261,True,1251.0,17.5,East,South
262,True,1257.0,17.5,North,East
263,True,1258.5,19.0,West,East
264,True,1259.0,21.5,South,North
265,True,1261.5,24.0,East,North
266,True,1270.5,20.0,South,West
267,True,1272.5,21.0,West,East
268,True,1274.5,22.0,North,South
269,True,1282.0,17.5,South,North
270,True,1286.5,16.0,North,South
271,True,1290.0,15.5,West,East
272,True,1293.5,15.5,East,West
273,True,1294.5,17.5,South,North
274,True,1297.0,18.0,North,South
275,True,1311.5,15.5,South,North
276,True,1312.5,17.5,East,West
277,True,1322.0,17.5,South,East
278,True,1323.5,21.0,West,South
279,True,1324.0,23.5,East,West
280,True,1331.5,19.0,North,South
281,True,1334.5,21.0,West,South
282,True,1341.0,17.5,East,West
283,True,1342.5,21.0,South,East
284,True,1348.5,20.0,North,East
285,True,1356.5,17.5,West,South
286,True,1364.5,15.5,East,West
287,True,1371.0,15.5,South,North
288,True,1383.0,15.5,West,East
289,True,1389.0,15.5,North,South
290,True,1389.0,18.5,East,West
291,True,1390.0,20.5,South,North
292,True,1400.0,15.5,East,West
293,True,1405.5,15.5,North,South
294,True,1405.5,20.5,South,East
295,True,1408.0,23.0,West,South
296,True,1413.5,22.5,East,South
297,True,1418.5,20.5,North,South
298,True,1419.5,24.5,West,South
299,True,1423.5,23.5,South,North
300,True,1434.5,17.5,West,North
301,True,1438.5,16.5,South,North
302,False,1441.5,17.5,East,North
303,True,1444.5,17.5,West,East
304,True,1452.0,15.5,South,North
305,True,1454.0,16.5,North,South
306,True,1457.5,16.0,East,West
307,True,1462.0,15.5,South,North
308,True,1462.5,20.0,West,North
309,True,1472.0,17.5,South,West
310,True,1473.0,21.5,North,West
311,True,1475.5,22.0,East,West
312,True,1485.0,17.5,North,East
313,True,1486.0,19.5,South,North
314,True,1490.0,20.5,West,North
315,True,1497.0,18.5,North,East
316,True,1498.0,20.5,South,North
317,True,1503.5,20.0,East,South
318,True,1503.5,23.0,West,East
