Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
498,False,2409.0,15.5,West,South
499,False,2409.5,17.0,South,North
500,False,2410.0,18.5,North,South
501,False,2419.5,15.5,East,North
502,False,2420.5,16.5,South,North
503,True,2425.5,15.5,West,East
504,False,2435.5,13.5,East,West
505,True,2438.0,15.5,West,East
506,False,2447.0,13.5,East,West
507,False,2450.5,13.5,North,South
508,True,2459.5,17.5,East,North
509,False,2462.5,16.5,North,South
510,False,2462.5,18.5,South,North
511,False,2468.5,14.5,West,East
512,False,2475.0,13.5,East,West
513,False,2482.5,15.5,West,South
514,False,2488.5,15.5,East,North
515,False,2491.5,14.5,North,South
516,False,2494.5,13.5,South,North
517,False,2498.5,13.5,West,East
518,False,2502.5,15.5,North,East
519,False,2504.0,16.0,East,West
520,True,2511.5,15.5,West,East
521,False,2514.0,15.0,North,South
522,False,2515.0,16.0,South,North
523,True,2516.5,17.5,East,West
524,False,2525.0,15.5,West,North
525,False,2529.0,13.5,North,South
526,False,2534.0,13.5,East,West
527,False,2541.0,13.5,South,North
528,False,2542.5,14.0,North,South
529,False,2546.5,13.5,East,West
530,False,2551.0,13.5,South,North
531,False,2562.0,13.5,East,West
532,False,2566.5,13.5,North,South
533,False,2572.5,15.5,East,North
534,False,2575.0,17.0,South,West
535,False,2579.0,15.0,West,East
536,False,2593.0,13.5,North,South
537,False,2593.5,17.0,South,East
538,False,2597.0,15.5,East,West
539,False,2601.5,15.5,West,South
540,False,2607.5,13.5,North,South
541,False,2614.5,13.5,South,North
542,False,2619.5,13.5,East,West
543,False,2621.0,16.0,North,East
544,False,2621.0,20.0,West,North
545,True,2627.0,17.0,South,North
547,False,2638.0,15.5,East,South
546,True,2637.0,19.5,West,East
548,False,2643.5,15.0,North,South
549,False,2648.0,13.5,East,West
550,False,2655.0,15.5,North,West
551,False,2664.5,13.5,South,North
552,True,2666.0,15.5,West,East
553,False,2671.0,15.5,East,North
554,False,2676.5,15.5,South,West
555,False,2678.0,16.0,North,South
556,True,2682.5,15.5,East,West
557,True,2685.5,15.5,West,East
558,False,2695.5,15.5,South,East
559,True,2698.0,18.0,West,North
560,False,2700.0,18.0,East,West
561,False,2701.0,19.0,North,South
562,False,2711.5,13.5,South,North
563,False,2712.0,15.0,East,West
564,False,2717.5,13.5,North,South
565,False,2723.5,13.5,East,West
566,False,2728.0,15.5,West,North
567,False,2732.5,13.5,South,North
568,False,2742.5,13.5,South,North
569,False,2743.5,14.5,North,South
570,False,2749.0,13.5,East,West
571,False,2757.5,13.5,South,North
572,False,2761.0,15.5,North,West
573,False,2767.5,13.5,West,East
574,True,2774.5,15.5,South,North
575,True,2778.5,17.5,East,North
576,False,2780.0,20.0,West,South
577,False,2786.0,16.0,North,South
578,False,2790.0,14.0,South,North
579,False,2791.5,14.5,East,West
580,False,2797.5,13.5,West,East
581,False,2803.0,15.5,East,South
582,False,2811.5,15.5,North,East
583,False,2815.0,14.0,East,West
584,False,2822.0,15.5,South,West
585,False,2832.0,15.5,East,North
586,True,2832.5,20.0,North,West
587,False,2840.5,14.0,South,North
588,True,2849.5,17.5,North,East
589,False,2851.0,18.0,East,West
590,False,2852.0,21.0,West,North
591,True,2868.0,15.5,East,West
592,True,2873.5,15.5,South,North
593,False,2877.5,13.5,West,East
594,False,2885.5,15.5,South,West
596,False,2889.5,15.5,North,West
595,True,2889.0,21.0,West,North
597,True,2892.0,23.0,East,South
598,False,2898.0,19.0,South,North
599,True,2902.5,19.5,West,South
600,False,2908.0,16.0,North,South
601,False,2909.0,17.0,East,West
602,False,2910.0,18.0,South,North
603,False,2916.5,13.5,West,East
604,False,2920.0,15.5,South,East
605,True,2924.5,15.5,East,West
606,False,2936.0,13.5,South,North
607,False,2943.5,15.5,North,East
608,False,2950.5,13.5,West,East
609,False,2955.0,15.5,East,North
610,False,2965.5,13.5,North,South
611,False,2967.0,14.0,East,West
612,False,2977.0,13.5,North,South
613,False,2978.0,16.5,West,North
614,True,2980.5,17.0,East,West
615,True,2983.0,19.5,South,East
616,False,2994.0,13.5,North,South
617,False,2995.5,16.0,East,South
618,False,3010.0,13.5,West,East
619,False,3011.5,16.0,South,East
620,False,3013.5,16.0,North,South
621,False,3015.5,16.0,East,West
622,False,3023.5,15.5,West,North
623,False,3025.5,15.5,North,South
624,False,3029.0,16.0,South,East
625,True,3029.5,20.5,East,South
626,False,3037.5,14.5,West,East
627,True,3041.5,15.5,North,South
628,False,3050.0,13.5,South,North
629,False,3050.0,15.5,West,East
630,False,3053.0,14.5,East,West
631,True,3057.5,15.5,North,South
632,False,3061.5,13.5,West,East
633,False,3066.5,15.5,East,North
634,False,3071.5,15.5,West,South
635,True,3079.5,17.5,South,East
636,False,3083.0,16.0,East,West
637,False,3083.0,18.0,West,East
638,False,3088.0,15.0,North,South
639,False,3096.0,13.5,East,West
640,False,3102.5,13.5,North,South
641,False,3103.0,15.0,South,North
642,False,3110.0,15.5,East,North
643,False,3113.0,14.5,West,East
644,False,3117.0,13.5,South,North
645,False,3119.0,15.5,North,East
646,True,3120.0,17.5,East,West
647,False,3130.0,15.5,North,East
648,False,3132.5,17.0,East,North
649,False,3132.5,19.0,West,East
650,True,3133.0,23.5,South,West
651,False,3149.5,13.5,East,West
652,False,3161.0,15.5,North,West
653,False,3162.5,18.0,East,North
654,True,3166.5,19.0,West,North
655,False,3168.0,19.5,South,North
656,False,3174.5,15.0,East,West
657,False,3180.5,15.5,South,East
658,False,3184.5,13.5,North,South
659,False,3187.5,15.5,West,North
660,False,3197.0,13.5,East,West
661,True,3203.0,17.5,South,West
662,False,3211.0,15.5,North,East
663,False,3215.0,13.5,West,East
664,True,3218.0,17.5,South,East
665,True,3225.5,15.5,West,East
666,False,3228.0,15.0,North,South
667,False,3228.5,16.5,East,West
668,False,3230.0,17.0,South,North
669,False,3240.5,13.5,South,North
670,True,3244.0,15.5,West,East
671,False,3248.0,13.5,East,West
672,True,3252.0,15.5,North,South
673,True,3258.5,17.5,South,East
674,False,3260.5,19.5,East,North
675,False,3260.5,21.5,West,East
676,False,3271.0,13.5,West,East
677,False,3280.0,15.5,East,South
678,False,3290.0,15.5,North,East
679,True,3293.0,17.5,East,South
680,True,3304.0,17.5,East,North
681,False,3305.0,18.5,South,North
682,False,3310.5,15.0,North,South
683,False,3322.5,13.5,South,North
684,False,3330.0,13.5,East,West
685,True,3334.5,15.5,South,North
686,True,3339.5,15.5,North,South
687,False,3341.0,16.0,East,West
688,False,3358.5,13.5,North,South
689,False,3359.5,14.5,South,North
690,True,3362.5,15.5,East,West
691,False,3372.5,13.5,North,South
693,False,3381.5,13.5,East,West
692,True,3380.5,17.5,West,East
694,False,3384.0,16.0,North,South
695,False,3385.0,17.0,South,North
696,True,3390.5,17.5,West,North
697,False,3394.0,18.0,East,South
698,True,3397.5,19.5,North,East
699,False,3404.5,14.5,East,West
700,False,3405.0,18.0,West,North
701,False,3412.5,15.5,North,West
702,False,3415.0,15.0,South,North
703,False,3415.0,17.0,West,East
704,False,3418.0,16.0,East,West
705,False,3434.0,13.5,South,North
706,False,3438.0,13.5,East,West
707,False,3443.0,13.5,West,East
708,False,3447.5,13.5,North,South
709,False,3457.0,15.5,South,West
710,True,3457.5,18.0,West,East
711,False,3459.5,18.0,North,South
712,False,3470.0,15.5,East,North
713,False,3478.0,13.5,North,South
714,False,3481.5,13.5,South,North
715,False,3492.0,13.5,East,West
716,False,3495.0,13.5,South,North
717,False,3495.5,15.0,West,East
718,False,3496.5,16.0,North,South
719,True,3506.5,17.5,North,West
720,False,3509.5,16.5,East,West
721,True,3523.0,15.5,North,South
722,False,3525.5,17.0,South,West
723,False,3528.0,18.5,West,South
724,False,3534.0,14.5,East,West
725,False,3535.5,15.0,North,South
726,False,3544.0,15.5,South,West
727,False,3548.0,13.5,West,East
729,False,3559.5,15.5,North,West
728,True,3559.0,21.0,West,North
730,False,3562.5,19.5,South,North
731,False,3563.0,23.0,East,South
732,False,3570.5,17.5,North,South
733,False,3577.0,13.5,South,North
734,False,3577.0,15.5,West,East
735,False,3583.5,15.5,East,South
736,True,3592.5,15.5,South,North
737,False,3594.0,16.0,East,West
738,False,3597.5,16.5,North,West
739,False,3601.0,15.0,West,East
740,False,3620.5,15.5,East,North
741,False,3623.0,17.0,West,South
742,False,3625.5,16.5,North,South
743,False,3631.5,13.5,East,West
744,False,3644.0,13.5,East,West
745,False,3646.0,13.5,West,East
746,False,3653.0,13.5,South,North
747,True,3658.0,17.5,West,North
748,False,3667.5,15.5,East,North
749,False,3670.0,15.0,West,East
750,True,3671.0,17.0,North,South
751,False,3675.5,14.5,South,North
752,False,3684.0,15.5,East,South
753,True,3686.0,16.5,West,East
754,False,3690.5,14.0,South,North
755,False,3699.5,13.5,North,South
756,False,3702.0,15.5,West,South
757,False,3702.5,17.0,East,West
758,False,3715.5,13.5,West,East
759,True,3716.0,16.0,North,South
760,False,3720.0,16.0,South,West
761,True,3723.5,15.5,East,West
762,False,3732.5,15.5,North,West
763,False,3733.5,16.5,East,West
764,False,3734.0,18.0,South,North
765,False,3745.0,13.5,West,East
766,False,3749.0,13.5,South,North
767,False,3756.5,15.5,North,West
768,False,3762.5,13.5,West,East
770,False,3767.0,13.5,North,South
769,True,3766.0,19.5,South,West
771,False,3778.0,15.5,North,West
772,False,3778.0,17.5,South,North
773,False,3780.5,19.0,West,South
774,False,3788.5,15.5,North,West
775,True,3791.5,17.5,South,West
776,False,3799.0,15.5,North,West
777,False,3816.5,13.5,West,East
778,False,3817.5,16.5,North,East
779,True,3817.5,19.5,South,North
780,False,3821.5,19.5,East,South
781,False,3831.0,15.5,South,East
782,False,3834.0,14.5,East,West
783,False,3837.0,13.5,North,South
784,False,3842.0,13.5,West,East
785,False,3848.5,13.5,South,North
786,False,3854.0,13.5,West,East
787,False,3854.5,15.0,North,South
788,False,3857.0,14.5,East,West
789,False,3858.5,15.0,South,North
790,False,3868.5,15.5,North,East
791,False,3872.5,15.5,South,East
792,False,3873.5,16.5,West,East
793,False,3889.0,13.5,West,East
794,False,3895.5,13.5,East,West
795,False,3897.5,13.5,North,South
796,True,3901.0,15.5,West,East
797,False,3905.5,13.5,South,North
798,True,3906.5,15.5,East,West
799,True,3910.0,17.5,North,West
800,True,3911.5,19.0,West,East
801,True,3918.0,15.5,South,North
802,False,3926.0,15.5,East,North
803,False,3930.5,15.5,West,North
804,False,3933.5,14.5,South,North
805,False,3944.0,15.5,South,West
806,False,3944.5,17.0,East,West
807,True,3959.5,15.5,East,West
808,False,3962.0,15.0,South,North
809,False,3967.5,13.5,West,East
810,True,3973.0,15.5,South,North
811,False,3975.5,15.0,North,South
812,False,3977.5,15.0,East,West
813,False,3981.0,13.5,West,East
814,False,3986.5,13.5,North,South
815,False,3998.5,13.5,East,West
816,True,3998.5,18.5,South,West
817,True,4008.5,15.5,East,West
818,False,4021.5,13.5,North,South
819,False,4028.0,15.5,South,West
820,False,4028.5,17.0,West,East
821,True,4031.0,19.5,East,North
822,False,4042.0,13.5,West,East
823,False,4049.5,13.5,South,North
824,False,4055.5,13.5,East,West
825,False,4062.0,15.5,West,South
826,False,4068.0,13.5,East,West
827,False,4069.0,16.5,South,East
828,False,4071.5,18.0,North,West
829,False,4078.0,13.5,East,West
830,True,4079.5,15.5,South,North
831,True,4083.0,15.5,North,South
