Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
0,False,0,15.5,West,South
1,True,0.5,18.0,North,South
3,False,7.5,13.5,East,West
2,True,7.0,17.0,South,North
4,True,14.0,15.5,West,East
5,True,18.0,15.5,South,North
6,True,29.0,15.5,North,South
7,True,30.0,19.5,West,South
8,False,38.5,15.5,East,South
9,True,39.0,18.0,North,South
10,False,43.5,15.5,South,North
11,False,50.5,13.5,East,West
12,True,56.0,17.5,South,East
13,True,57.5,19.0,North,South
14,False,60.5,18.0,East,West
15,True,61.5,20.0,West,East
16,True,71.5,15.5,North,South
17,True,85.0,15.5,East,West
18,False,87.5,17.0,West,North
19,False,88.5,20.0,South,West
20,True,90.0,21.5,North,South
21,True,100.0,15.5,West,East
22,False,102.5,17.0,North,East
23,True,109.5,15.5,East,West
24,True,110.5,17.5,West,East
25,True,117.5,15.5,South,North
26,False,120.5,14.5,West,East
27,False,122.5,16.5,North,West
28,True,131.0,17.5,East,South
29,True,135.0,18.5,South,East
30,True,142.0,15.5,North,South
31,True,146.5,17.5,East,North
32,True,147.5,19.5,West,East
33,False,157.0,15.5,East,South
34,True,157.5,18.0,West,East
35,True,161.5,17.0,North,South
36,True,165.0,16.5,South,North
37,False,169.5,16.0,West,North
38,True,174.0,17.5,East,North
39,True,184.5,15.5,North,South
40,True,185.0,18.0,South,North
41,True,192.5,17.5,East,North
42,True,197.0,18.0,North,West
43,True,202.5,15.5,West,East
44,True,208.0,15.5,South,North
45,False,212.0,13.5,North,South
47,False,230.5,13.5,East,West
46,True,230.0,19.0,North,West
48,True,236.0,16.0,West,East
49,True,241.0,15.5,East,West
50,False,246.0,15.5,North,West
51,True,250.5,15.5,South,North
52,True,251.0,20.0,West,North
53,True,257.5,16.5,North,South
54,True,265.0,15.5,West,East
55,False,268.5,14.0,South,North
56,True,271.0,17.5,North,West
57,True,281.5,15.5,South,North
58,True,284.5,15.5,North,South
59,True,294.0,17.5,East,North
60,False,301.5,15.5,West,South
61,False,302.5,16.5,South,North
62,True,305.0,17.0,North,South
63,True,317.5,15.5,South,North
64,True,319.5,16.5,East,West
65,True,322.5,16.5,West,East
66,True,323.0,21.0,North,East
67,True,329.5,17.5,South,North
68,True,333.5,18.5,North,East
69,False,341.5,13.5,East,West
70,False,342.5,16.5,South,East
71,False,353.0,15.5,North,East
72,True,364.5,17.5,West,South
74,False,367.5,16.5,East,West
73,True,367.0,20.0,North,South
75,True,373.5,18.5,South,East
76,True,379.0,16.0,North,South
77,True,388.0,15.5,West,East
78,True,389.0,19.5,North,East
79,True,391.0,20.5,East,West
80,True,402.0,15.5,East,West
81,True,403.5,19.0,West,South
82,True,411.5,15.5,South,North
83,True,416.0,17.5,West,South
84,True,418.5,20.0,East,North
85,True,422.5,19.0,North,South
86,False,426.5,19.0,West,North
87,True,427.0,21.5,South,North
88,True,429.5,22.0,East,West
89,True,438.5,16.0,North,South
90,True,439.0,20.5,West,North
91,True,445.5,19.0,East,South
92,True,449.0,18.5,North,South
93,True,459.0,17.5,West,South
94,True,460.0,21.5,North,East
95,True,460.5,24.0,South,North
96,False,471.5,15.0,West,East
97,True,476.5,17.5,North,East
98,True,477.0,22.0,East,North
99,True,487.0,15.5,West,East
100,True,489.5,16.0,North,South
101,True,490.0,18.5,South,North
102,True,499.5,15.5,East,West
103,True,503.0,15.5,West,East
104,False,507.5,15.5,South,West
105,True,509.5,16.5,East,West
106,True,517.5,15.5,North,South
107,False,521.5,13.5,West,East
108,True,530.0,15.5,South,North
109,True,530.5,20.0,North,East
110,True,533.0,20.5,West,East
111,False,537.0,18.5,East,West
112,True,541.5,19.0,North,East
113,False,546.0,16.5,West,East
114,False,549.0,17.5,South,West
115,False,550.0,18.5,East,West
116,False,561.5,13.5,South,North
117,False,565.0,13.5,East,West
118,False,572.5,13.5,West,East
119,False,580.0,15.5,East,South
120,True,582.5,18.0,South,East
121,True,590.5,15.5,West,East
122,True,592.5,16.5,North,South
123,True,603.0,15.5,South,North
124,True,607.0,15.5,West,East
125,True,607.5,18.0,North,South
126,True,620.0,17.5,West,North
127,True,622.5,18.0,North,South
128,True,624.0,19.5,South,North
129,True,629.5,17.0,East,West
130,True,643.0,15.5,West,East
131,True,644.5,17.0,North,South
132,True,648.0,16.5,East,West
133,True,659.0,15.5,East,West
134,False,661.0,17.5,South,East
135,True,663.5,20.0,West,North
136,False,666.0,21.5,North,West
137,True,674.0,16.5,East,West
138,True,676.5,17.0,South,North
139,True,679.0,19.5,North,East
140,True,691.5,15.5,North,South
141,True,693.0,17.0,East,West
142,True,703.0,15.5,North,South
143,True,708.0,15.5,East,West
144,True,712.5,15.5,South,North
145,True,713.0,20.0,North,West
146,True,716.0,22.0,West,South
147,True,727.5,17.5,West,North
148,True,737.5,15.5,West,East
149,True,743.5,15.5,North,South
150,True,744.5,17.5,East,West
151,True,748.0,17.0,South,North
152,False,754.0,13.5,North,South
153,True,755.0,17.5,West,South
154,True,757.0,20.5,East,South
155,True,759.0,23.5,South,East
156,True,768.5,19.0,North,East
157,True,768.5,24.0,East,South
158,True,772.0,23.5,South,North
159,True,783.0,17.5,West,South
160,True,787.5,16.0,East,West
161,True,788.5,18.0,North,South
162,True,789.5,20.0,South,North
163,False,798.5,13.5,North,South
164,True,799.0,16.0,East,West
165,True,802.5,15.5,West,East
166,True,811.5,15.5,South,North
167,True,817.0,17.5,West,South
168,False,824.0,13.5,South,North
169,True,826.5,15.5,East,West
170,False,829.5,16.5,North,West
171,False,834.0,16.0,West,North
172,True,835.5,17.5,South,North
173,False,849.0,15.5,South,West
174,False,858.5,15.5,East,South
175,False,860.5,15.5,North,South
176,True,862.5,16.5,South,North
177,False,874.0,13.5,South,North
178,True,879.0,15.5,West,East
179,True,885.0,15.5,North,South
180,True,887.0,18.5,South,West
181,True,893.5,17.5,West,South
182,False,899.0,16.0,North,East
183,True,901.5,16.5,East,West
184,True,906.0,17.5,South,East
185,True,908.0,18.5,West,East
186,False,913.0,15.5,East,West
187,True,916.0,15.5,South,North
188,True,931.5,15.5,North,South
189,True,932.0,18.0,South,North
192,False,945.5,13.5,North,South
190,True,944.5,19.5,South,West
191,True,944.5,22.5,West,East
194,False,955.5,15.5,North,West
193,True,954.5,19.5,West,East
195,True,955.5,21.5,East,West
196,True,960.0,20.0,South,North
197,True,971.0,17.5,South,West
198,True,974.0,17.5,West,East
199,True,975.0,19.5,North,South
200,False,981.5,15.0,South,North
201,True,1004.0,15.5,East,West
202,True,1018.0,17.5,South,East
203,True,1021.0,17.5,East,West
204,True,1022.5,21.0,North,East
205,True,1032.5,17.5,South,East
206,False,1035.5,16.5,North,South
207,True,1043.5,15.5,South,North
208,True,1046.5,17.5,West,North
209,False,1052.0,16.0,East,South
210,False,1056.5,13.5,North,South
211,True,1064.5,15.5,East,West
212,False,1077.5,13.5,East,West
213,False,1078.5,14.5,North,South
214,True,1085.0,17.5,West,South
215,False,1087.5,19.0,East,South
216,True,1090.0,19.5,South,North
217,True,1093.0,21.5,North,East
218,True,1097.0,20.5,West,East
219,False,1100.0,19.5,South,North
220,True,1106.0,16.5,North,South
221,True,1109.0,18.5,East,South
222,False,1115.5,14.0,West,East
224,False,1124.0,13.5,South,North
223,True,1124.0,18.5,North,East
225,True,1129.5,16.0,West,East
226,True,1136.0,15.5,South,North
227,True,1146.0,15.5,North,South
228,True,1146.5,18.0,West,East
229,True,1147.0,20.5,South,North
230,True,1157.0,17.5,North,East
231,True,1160.5,17.0,South,North
232,True,1161.5,21.0,East,South
234,False,1172.0,15.5,East,North
233,True,1171.5,19.0,West,East
235,True,1175.5,20.0,North,East
236,True,1176.0,22.5,South,North
237,True,1183.0,18.5,West,East
239,False,1194.5,15.5,East,North
238,True,1193.5,19.5,West,East
240,True,1195.0,21.0,North,South
