Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
103,True,538.5,17.5,East,North
104,False,549.0,15.5,West,South
105,True,550.5,17.0,South,North
106,False,553.5,18.0,North,West
107,True,558.5,18.0,East,North
108,False,565.5,13.5,North,South
109,False,566.0,15.0,West,East
110,True,568.5,17.5,East,South
111,False,578.5,13.5,North,South
112,False,579.5,14.5,East,West
113,False,579.5,16.5,South,North
114,False,587.5,15.5,West,South
115,True,595.0,17.5,North,West
116,True,599.0,18.5,West,South
117,False,601.5,18.0,South,North
118,True,605.0,17.5,North,South
119,True,610.5,17.5,West,South
120,False,613.0,19.0,East,South
121,True,616.0,19.0,North,South
122,True,626.5,17.5,North,West
123,True,627.0,20.0,West,East
124,False,629.5,19.5,South,North
125,True,630.5,23.5,East,South
126,True,637.5,21.5,North,East
127,False,643.0,20.0,East,South
128,True,644.5,23.5,West,South
129,False,649.5,20.5,North,South
130,True,651.5,21.5,South,North
131,True,657.5,18.5,East,West
132,False,659.5,20.5,North,West
133,True,669.5,15.5,East,West
134,True,670.0,20.0,South,West
135,False,674.0,18.0,North,South
136,True,679.0,16.0,West,East
137,True,679.5,18.5,East,West
138,True,683.0,18.0,South,North
139,False,684.5,20.5,North,West
140,True,693.5,17.5,South,West
141,False,695.0,18.0,East,West
142,True,700.0,16.0,North,South
143,False,706.5,13.5,East,West
144,False,709.5,13.5,South,North
145,False,712.5,15.5,West,South
146,False,719.0,15.5,East,North
147,True,719.5,18.0,South,North
148,True,729.0,15.5,North,South
149,False,731.5,17.0,West,South
150,False,738.5,13.5,South,North
151,True,740.0,15.5,North,South
152,False,743.5,16.0,East,South
153,True,747.5,17.5,West,North
154,False,750.5,16.5,South,North
155,False,752.5,18.5,North,West
156,True,759.0,17.5,East,North
157,True,762.5,19.0,South,West
158,False,771.0,13.5,East,West
159,True,772.0,17.5,West,North
160,True,779.0,15.5,North,South
161,True,782.0,17.5,West,South
162,True,789.5,15.5,South,North
163,False,794.0,15.5,East,South
164,False,805.0,13.5,West,East
165,True,807.5,15.5,North,South
166,False,809.5,17.5,South,East
167,False,816.5,13.5,West,East
168,True,819.5,17.5,North,West
169,False,823.0,18.0,East,South
170,True,824.0,22.0,South,East
171,False,826.5,23.5,West,South
172,True,829.5,23.5,North,South
173,False,835.5,19.5,South,North
174,False,839.0,18.0,East,West
175,True,839.0,23.0,West,North
176,True,839.5,25.5,North,South
178,False,850.5,18.5,West,South
180,False,851.5,19.5,North,South
177,True,850.5,23.5,South,North
179,True,851.0,26.0,East,West
182,False,863.0,16.0,East,West
181,True,862.5,19.5,West,East
183,True,867.0,18.0,North,South
184,True,870.5,17.5,South,North
186,False,874.0,18.0,East,North
185,True,873.0,22.0,West,East
187,True,881.0,17.0,South,North
188,True,884.0,17.0,North,South
189,True,886.0,18.0,East,West
190,True,895.5,17.5,North,West
191,False,898.5,18.5,East,North
192,False,906.0,13.5,West,East
193,True,907.0,15.5,North,South
194,True,909.0,16.5,East,West
195,True,919.5,15.5,North,South
196,False,932.5,13.5,West,East
197,False,935.5,15.5,South,East
198,True,940.5,17.5,North,East
199,False,942.5,19.5,East,South
201,False,951.5,13.5,North,South
200,True,951.0,19.0,West,North
202,True,953.0,20.0,South,North
203,True,958.0,20.0,East,South
204,False,965.5,14.5,West,East
205,True,976.5,15.5,East,West
206,True,982.5,15.5,North,South
207,True,984.0,17.0,South,North
208,True,985.0,19.0,West,East
209,False,995.5,13.5,North,South
210,False,997.5,13.5,East,West
211,False,1006.0,15.5,North,East
213,False,1009.5,14.0,South,North
212,True,1009.0,17.5,East,West
214,False,1022.0,15.5,North,West
215,False,1023.5,16.0,South,North
216,True,1025.0,17.5,East,West
217,True,1032.0,17.5,West,South
218,True,1032.5,22.0,North,West
219,True,1041.0,16.5,East,West
220,True,1053.5,15.5,North,South
221,True,1055.0,19.0,East,South
222,False,1062.5,13.5,West,East
223,True,1068.0,15.5,South,North
224,True,1072.5,17.5,East,South
225,False,1086.5,15.5,West,South
226,True,1087.0,20.0,East,North
227,False,1094.0,17.0,South,West
228,True,1102.5,15.5,East,West
229,False,1104.0,16.0,South,North
230,True,1112.5,17.5,East,North
231,True,1114.5,20.5,West,South
232,False,1118.5,18.5,North,South
233,False,1131.5,13.5,South,North
234,True,1134.0,15.5,North,South
235,True,1139.0,15.5,East,West
236,True,1143.0,15.5,South,North
237,True,1145.5,16.0,North,South
238,True,1156.0,17.5,South,West
239,True,1161.0,17.5,West,South
240,True,1163.0,18.5,North,South
241,False,1176.5,15.5,South,East
242,True,1179.5,15.5,East,West
243,True,1189.0,15.5,North,South
244,True,1191.5,16.0,West,East
245,True,1197.0,15.5,East,West
246,False,1199.0,17.5,South,West
247,True,1214.0,15.5,North,South
248,False,1216.5,15.0,West,East
249,True,1226.0,17.5,East,North
250,False,1230.5,15.0,West,East
251,True,1235.5,17.5,North,West
252,True,1238.0,18.0,South,North
253,False,1247.0,13.5,West,East
254,False,1249.5,13.5,North,South
255,True,1257.5,15.5,South,North
256,False,1259.5,15.5,North,South
258,False,1271.0,13.5,West,East
257,True,1271.0,18.5,North,West
259,False,1283.0,13.5,East,West
260,False,1294.0,13.5,North,South
261,True,1295.0,15.5,South,North
262,True,1296.0,19.5,West,South
263,False,1305.0,13.5,North,South
264,True,1307.0,15.5,South,North
265,False,1314.5,15.5,West,North
266,False,1316.0,16.0,East,West
267,False,1318.0,16.0,North,South
268,True,1321.0,18.0,South,West
269,False,1325.5,15.5,West,East
270,True,1331.0,17.5,South,West
271,True,1340.5,15.5,West,East
272,False,1343.0,17.0,North,East
273,False,1343.5,18.5,South,North
274,True,1358.5,15.5,North,South
275,True,1361.0,18.0,East,North
276,True,1362.5,19.5,West,East
277,True,1366.0,19.0,South,North
278,False,1376.5,13.5,South,North
279,True,1377.5,17.5,East,North
280,False,1385.0,13.5,West,East
281,False,1387.5,13.5,North,South
282,True,1399.0,17.5,North,West
283,True,1399.0,20.5,West,East
284,True,1400.5,24.0,East,South
285,False,1405.0,21.5,South,North
287,False,1421.5,13.5,North,South
286,True,1420.5,17.5,East,West
288,True,1426.5,15.5,South,North
289,True,1428.5,16.5,West,East
290,True,1432.0,16.0,North,South
291,True,1440.0,15.5,East,West
292,True,1448.5,15.5,North,South
293,True,1448.5,18.5,South,North
294,True,1450.5,19.5,West,East
295,False,1452.5,21.5,East,North
296,True,1459.0,18.0,North,South
297,False,1460.5,18.5,West,East
298,True,1465.5,16.5,South,North
299,False,1468.5,17.5,East,North
300,False,1472.5,15.5,North,South
301,True,1480.0,15.5,West,East
302,False,1483.5,14.0,North,South
303,True,1489.5,15.5,East,West
304,True,1495.5,15.5,West,East
305,True,1503.5,15.5,South,North
306,True,1504.0,18.0,North,South
308,False,1519.0,15.5,South,East
307,True,1519.0,18.5,East,West
309,False,1521.0,18.5,North,South
310,False,1537.5,13.5,South,North
311,True,1551.5,17.5,East,South
312,True,1553.0,21.0,West,South
313,False,1558.0,18.0,South,North
315,False,1565.5,13.5,West,East
314,True,1565.5,16.5,East,West
316,False,1571.5,15.5,South,East
317,False,1572.5,16.5,North,South
318,True,1577.0,17.5,East,North
319,False,1584.0,13.5,North,South
320,True,1588.0,15.5,East,West
321,True,1588.0,18.5,South,North
322,True,1588.5,21.0,West,East
323,True,1605.0,17.5,West,North
324,True,1605.5,20.0,South,North
325,True,1608.0,20.5,North,South
326,True,1618.0,15.5,East,West
327,False,1619.0,18.5,West,South
328,True,1622.5,18.0,South,North
330,False,1629.5,15.5,West,North
329,True,1629.0,19.0,East,West
331,True,1634.5,16.5,South,North
332,False,1641.5,13.5,North,South
333,False,1642.0,15.0,West,East
334,True,1648.5,17.5,South,West
335,True,1649.5,19.5,East,West
336,False,1652.0,19.0,North,South
337,False,1654.5,20.5,West,North
338,True,1659.0,19.0,South,North
339,True,1661.5,19.5,East,West
340,True,1665.0,19.0,West,East
341,True,1675.0,17.5,South,East
342,False,1681.5,13.5,West,East
343,True,1684.0,17.5,East,North
344,True,1703.5,17.5,West,South
345,True,1705.0,19.0,East,West
346,False,1707.5,18.5,North,South
347,True,1710.0,21.0,South,East
348,True,1719.5,15.5,West,East
349,True,1724.0,15.5,North,South
350,True,1724.0,20.5,East,North
351,False,1725.0,21.5,South,North
352,True,1734.0,15.5,North,South
353,False,1738.5,13.5,West,East
354,False,1746.0,15.5,East,North
355,True,1747.0,17.5,South,North
356,False,1748.5,18.0,North,South
357,True,1750.0,21.5,West,North
358,False,1760.0,15.5,West,North
359,False,1767.5,13.5,North,South
360,True,1770.0,15.5,South,North
361,True,1773.0,15.5,West,East
362,True,1777.0,15.5,East,West
363,True,1777.5,18.0,North,South
364,True,1785.0,15.5,West,East
365,False,1789.5,13.5,North,South
366,True,1795.5,15.5,East,West
367,False,1797.5,17.5,South,East
369,False,1809.5,13.5,South,North
368,True,1809.0,17.0,East,West
370,True,1819.0,17.5,North,West
372,False,1822.0,16.5,East,West
371,True,1821.5,20.0,West,East
373,False,1830.0,13.5,North,South
374,True,1830.0,16.5,South,North
375,True,1852.0,15.5,West,East
376,True,1853.0,19.5,South,West
377,True,1860.0,15.5,East,West
378,False,1861.5,16.0,North,South
379,False,1868.0,13.5,West,East
380,True,1870.5,15.5,East,West
381,False,1877.0,13.5,South,North
382,False,1883.5,15.5,West,South
383,True,1887.5,15.5,East,West
384,False,1889.5,17.5,South,West
385,True,1891.5,20.5,North,East
386,True,1899.0,16.0,East,West
387,False,1900.0,17.0,West,East
388,True,1901.0,21.0,South,West
389,False,1911.5,15.5,North,West
390,False,1912.5,18.5,South,East
391,False,1916.5,16.5,East,West
392,True,1929.0,17.5,North,East
393,True,1931.0,20.5,East,North
395,False,1942.5,13.5,East,West
394,True,1941.5,19.5,West,North
396,True,1944.5,19.5,North,South
397,False,1947.0,19.0,South,North
398,True,1954.0,15.5,West,East
399,False,1962.5,15.5,North,West
400,False,1964.0,18.0,East,South
401,True,1970.5,15.5,South,North
402,False,1974.0,16.0,North,East
403,True,1982.5,15.5,South,North
404,True,1988.0,15.5,West,East
405,False,1989.5,18.0,North,West
406,True,1990.5,20.0,East,West
407,True,2004.0,15.5,West,East
408,False,2009.0,15.5,East,North
410,False,2012.0,14.5,North,South
409,True,2011.5,20.0,South,West
412,False,2027.0,15.5,North,West
411,True,2026.0,21.5,East,South
413,True,2034.5,16.0,West,East
414,False,2039.5,15.5,South,East
415,False,2041.5,15.5,North,South
416,True,2043.5,18.5,East,North
417,False,2049.5,14.5,West,East
418,True,2058.0,15.5,East,West
419,True,2059.5,17.0,West,East
420,True,2060.5,19.0,North,South
421,True,2070.5,17.5,East,North
422,False,2074.0,16.0,North,South
423,False,2083.0,13.5,South,North
424,False,2091.5,15.5,West,North
425,True,2093.0,17.0,North,South
426,True,2093.0,20.0,South,North
427,True,2103.5,17.5,South,West
428,True,2105.0,19.0,East,West
429,True,2107.0,20.0,North,South
430,True,2114.5,15.5,West,East
431,True,2116.5,16.5,East,West
432,True,2120.5,15.5,North,South
433,True,2123.0,16.0,South,North
434,False,2126.5,16.5,West,South
435,True,2131.0,17.5,North,East
436,False,2134.5,16.0,East,West
437,True,2138.0,15.5,South,North
438,False,2141.0,16.5,North,East
439,True,2145.0,15.5,West,East
440,True,2145.5,18.0,East,West
441,True,2153.5,15.5,North,South
442,True,2156.5,15.5,South,North
443,False,2159.0,15.0,East,West
444,False,2165.5,13.5,North,South
445,False,2171.0,15.5,East,North
446,False,2171.5,19.0,West,North
447,False,2173.5,19.0,South,North
448,True,2178.0,17.5,North,South
449,True,2182.0,16.5,East,West
451,False,2190.5,13.5,North,South
450,True,2190.0,17.0,West,East
452,False,2193.0,16.0,South,North
453,True,2199.5,15.5,East,West
454,True,2203.5,17.5,North,West
455,False,2205.5,17.5,South,North
456,True,2216.0,15.5,West,East
457,False,2222.5,13.5,South,North
458,False,2227.5,13.5,North,South
459,True,2228.0,18.0,East,North
460,True,2232.0,17.0,West,East
461,True,2237.5,15.5,South,North
462,True,2238.0,18.0,East,West
463,True,2240.5,20.5,North,West
464,True,2249.5,15.5,East,West
465,True,2250.0,18.0,West,East
466,True,2251.5,19.5,South,North
467,False,2261.0,13.5,West,East
469,False,2263.5,13.5,North,South
468,True,2263.0,17.0,South,North
470,True,2269.5,17.5,East,South
471,False,2274.0,15.0,North,South
472,True,2276.5,15.5,South,North
473,True,2286.5,15.5,South,North
474,True,2294.0,15.5,East,West
475,False,2300.0,13.5,West,East
476,True,2301.5,15.5,South,North
477,False,2303.0,16.0,North,South
478,False,2306.5,14.5,East,West
479,True,2313.0,15.5,West,East
481,False,2314.5,18.0,South,West
480,True,2314.0,21.5,North,South
482,True,2325.0,17.5,West,North
483,True,2328.5,17.0,North,South
484,False,2338.0,15.5,West,South
485,True,2340.5,16.0,East,West
486,False,2342.5,18.0,North,West
487,True,2345.5,20.0,South,West
488,False,2353.0,14.5,East,West
489,False,2354.0,15.5,West,East
490,True,2368.0,15.5,North,South
491,False,2375.5,13.5,East,West
492,True,2376.0,16.0,West,East
493,False,2383.0,13.5,North,South
494,True,2384.5,15.5,South,North
495,True,2398.5,15.5,North,South
496,True,2399.5,19.5,South,East
497,True,2404.0,18.0,West,East
498,True,2417.5,17.5,North,West
499,True,2419.5,18.5,West,East
500,False,2429.0,15.5,South,West
501,True,2430.0,17.5,East,West
503,False,2432.0,17.5,West,East
502,True,2431.5,21.0,North,South
504,True,2444.5,15.5,West,East
505,True,2447.5,17.5,East,South
506,False,2449.0,18.0,North,South
507,False,2450.0,19.0,South,North
508,True,2462.5,17.5,South,West
509,False,2464.0,18.0,West,East
510,False,2467.5,18.5,North,West
511,False,2479.5,13.5,South,North
512,False,2489.0,13.5,West,East
513,True,2496.0,15.5,East,West
514,True,2500.0,15.5,West,East
515,False,2507.0,13.5,South,North
516,False,2508.5,14.0,East,West
517,False,2509.0,15.5,North,South
518,True,2518.0,15.5,West,East
519,False,2520.0,15.5,South,North
520,True,2528.0,17.5,North,West
521,False,2532.0,15.5,West,East
522,False,2538.0,15.5,South,West
523,False,2539.0,16.5,North,South
524,True,2540.5,18.0,East,West
525,True,2553.0,15.5,South,North
526,True,2555.0,16.5,North,South
527,True,2555.0,19.5,East,West
528,True,2560.5,19.0,West,North
530,False,2569.0,15.5,East,North
529,True,2568.5,19.0,South,North
531,False,2579.0,13.5,South,North
532,False,2580.5,14.0,East,West
533,True,2581.0,16.5,North,South
534,True,2583.5,17.0,West,East
535,False,2594.0,15.5,West,North
537,False,2596.0,15.5,East,West
536,True,2595.0,19.5,South,North
538,True,2597.0,22.5,North,East
539,True,2605.5,17.0,West,East
540,False,2611.0,13.5,South,North
541,True,2611.5,16.0,North,South
542,False,2614.5,17.0,East,South
543,True,2624.5,15.5,South,North
544,True,2625.0,18.0,East,West
545,False,2640.5,15.5,West,South
546,True,2643.0,18.0,North,East
547,False,2645.5,17.5,South,North
548,False,2656.5,13.5,North,South
549,True,2658.0,15.5,East,West
550,False,2659.5,16.0,West,East
551,False,2671.0,13.5,South,North
552,True,2671.5,16.0,East,West
553,True,2671.5,21.0,West,North
554,True,2676.5,21.0,North,East
555,True,2686.0,15.5,East,West
556,False,2687.0,16.5,West,East
557,True,2695.0,17.5,South,East
558,False,2698.0,16.5,East,West
559,True,2698.0,21.5,West,North
560,False,2707.0,14.5,South,North
561,False,2709.5,14.0,North,South
563,False,2723.5,13.5,East,West
562,True,2722.5,17.5,West,East
564,False,2725.5,16.5,North,South
565,True,2731.5,15.5,South,North
566,False,2739.5,13.5,North,South
567,False,2742.5,13.5,West,East
568,False,2752.0,13.5,South,North
569,True,2754.0,15.5,North,South
570,True,2754.0,18.5,West,East
571,True,2756.0,19.5,East,West
572,False,2763.5,16.0,South,East
573,False,2770.5,15.5,East,North
574,True,2775.5,15.5,South,North
575,False,2779.0,16.0,North,West
576,True,2784.0,15.5,West,East
578,False,2790.0,13.5,South,North
577,True,2790.0,18.5,East,South
579,True,2792.0,21.5,North,East
580,False,2802.0,13.5,East,West
581,True,2802.0,16.5,West,East
582,True,2812.5,15.5,South,North
583,True,2815.0,18.0,East,South
584,False,2820.5,14.5,North,South
585,False,2823.0,14.0,West,East
586,True,2827.0,15.5,East,West
587,True,2833.0,17.5,West,South
588,True,2834.0,21.5,South,West
589,True,2842.5,18.0,East,South
590,True,2845.5,18.0,West,East
591,False,2851.0,16.5,North,West
592,False,2856.0,13.5,West,East
593,True,2871.5,17.5,West,South
594,True,2872.0,20.0,North,South
595,True,2872.5,22.5,East,West
596,False,2881.0,16.0,South,North
597,True,2885.5,17.5,East,North
599,False,2890.5,14.5,North,South
598,True,2890.0,20.0,West,North
600,True,2894.0,21.0,South,West
601,True,2903.5,17.5,East,South
602,True,2908.0,18.0,North,East
603,True,2915.0,15.5,East,West
604,False,2918.0,14.5,South,North
605,True,2926.5,15.5,East,West
606,True,2926.5,20.5,West,South
607,True,2935.0,15.5,South,North
609,False,2937.5,15.0,West,East
608,True,2937.5,20.0,East,South
610,True,2939.5,23.0,North,East
611,True,2949.5,16.0,North,South
612,False,2951.5,18.0,West,North
613,True,2956.5,18.0,South,West
614,True,2961.5,16.0,North,South
615,True,2974.5,15.5,West,East
616,True,2975.0,18.0,North,South
617,True,2981.5,17.5,East,North
618,True,2986.0,18.0,South,West
619,False,2996.5,13.5,West,East
620,False,2999.5,15.5,North,West
621,False,3003.5,13.5,South,North
622,True,3014.0,15.5,North,South
623,False,3020.0,15.5,South,East
624,False,3027.5,13.5,North,South
625,True,3030.5,15.5,East,West
627,False,3045.0,15.5,South,East
626,True,3044.5,21.0,North,East
628,True,3056.0,15.5,West,East
629,False,3061.0,13.5,East,West
630,True,3062.5,15.5,North,South
631,True,3062.5,18.5,South,North
632,True,3076.0,17.5,North,East
633,True,3081.0,17.5,West,South
634,False,3092.5,13.5,North,South
635,False,3100.0,13.5,East,West
636,False,3103.5,13.5,West,East
637,False,3104.5,14.5,South,North
638,True,3110.5,15.5,North,South
639,False,3125.0,13.5,North,South
640,True,3129.5,17.5,West,North
641,True,3130.0,20.0,East,West
642,True,3139.0,15.5,North,South
643,False,3142.5,14.0,West,East
644,True,3149.5,15.5,East,West
645,False,3154.0,13.5,North,South
646,True,3159.5,15.5,South,North
647,True,3160.0,18.0,West,East
648,True,3165.5,15.5,North,South
649,True,3166.5,19.5,East,South
650,True,3169.5,19.5,South,North
651,True,3178.5,15.5,East,West
653,False,3180.5,17.5,North,East
652,True,3179.5,21.5,South,North
654,True,3190.0,15.5,West,East
655,False,3202.0,13.5,West,East
656,False,3203.0,16.5,North,East
657,False,3203.5,18.0,East,West
659,False,3215.0,15.5,South,West
658,True,3214.5,19.0,West,East
660,False,3216.0,19.5,North,South
661,True,3224.5,17.5,East,North
662,True,3227.5,17.5,West,East
663,True,3234.5,15.5,East,West
664,False,3239.0,13.5,South,North
665,True,3245.5,15.5,East,West
666,True,3247.5,16.5,North,South
667,False,3251.5,14.5,South,North
668,True,3261.0,15.5,East,West
669,False,3265.0,13.5,North,South
670,True,3272.5,17.5,East,South
671,True,3278.5,15.5,South,North
672,False,3284.0,13.5,North,South
673,True,3286.0,15.5,West,East
674,True,3288.5,16.0,South,North
675,True,3292.0,17.5,East,North
676,True,3296.5,16.0,North,South
677,True,3305.5,15.5,South,North
678,True,3308.5,17.5,West,South
679,False,3311.5,18.5,East,North
680,False,3315.5,16.5,North,South
681,True,3325.5,17.5,West,South
683,False,3328.0,19.0,South,East
682,True,3328.0,22.0,East,West
684,True,3337.5,15.5,North,South
685,True,3352.0,17.5,East,South
686,True,3355.0,17.5,North,South
687,True,3366.0,17.5,North,East
688,False,3369.5,16.0,East,West
689,True,3380.5,17.5,North,West
690,True,3381.5,19.5,West,East
691,True,3385.5,18.5,East,West
692,True,3389.0,20.0,South,West
694,False,3392.5,18.5,West,East
693,True,3392.5,23.5,North,West
695,True,3401.0,20.0,South,West
696,True,3406.0,18.0,West,East
697,True,3412.0,15.5,East,West
698,False,3414.0,15.5,North,South
701,False,3428.0,13.5,East,West
699,True,3427.0,19.5,South,East
700,True,3427.5,24.0,West,North
702,True,3433.0,21.5,North,South
703,True,3443.0,15.5,East,West
704,True,3452.5,15.5,West,East
705,False,3454.5,17.5,South,East
706,True,3455.5,21.5,North,West
707,False,3464.5,14.5,West,East
708,False,3466.0,15.0,North,South
709,False,3467.0,18.0,East,South
710,True,3469.5,18.5,South,North
711,False,3474.5,17.5,West,South
712,False,3476.5,19.5,North,West
713,True,3484.0,17.5,South,East
714,False,3485.5,18.0,West,East
715,True,3490.5,18.0,East,South
716,True,3491.5,20.0,North,South
717,False,3502.5,13.5,North,South
718,True,3503.5,17.5,South,East
719,False,3504.5,18.5,West,East
720,True,3515.0,17.5,West,South
721,False,3519.0,17.5,East,South
722,False,3525.0,13.5,South,North
723,False,3525.5,15.0,West,East
724,True,3539.0,17.5,North,East
725,True,3545.0,15.5,East,West
726,True,3545.0,20.5,South,East
727,True,3553.0,17.5,West,South
728,True,3556.5,19.0,North,West
729,False,3564.0,13.5,West,East
730,False,3565.0,16.5,South,East
731,True,3566.5,18.0,North,South
732,True,3575.0,15.5,South,North
733,True,3576.5,17.0,North,South
734,True,3577.5,19.0,West,East
735,True,3582.5,17.0,East,West
736,False,3590.5,13.5,South,North
737,True,3596.5,17.5,West,North
738,False,3604.0,15.5,East,South
739,True,3613.0,15.5,North,South
740,False,3614.5,18.0,West,North
741,False,3629.0,13.5,East,West
742,False,3629.5,17.0,South,East
743,True,3631.0,18.5,North,South
744,False,3644.0,13.5,West,East
745,True,3654.5,15.5,East,West
746,False,3659.0,15.5,North,West
747,True,3666.5,15.5,East,West
748,False,3670.0,14.0,North,South
749,False,3670.5,15.5,West,East
750,True,3679.5,15.5,East,West
751,True,3683.0,17.5,West,North
752,False,3685.0,19.5,North,West
753,True,3690.5,19.0,East,South
754,False,3697.0,14.5,South,North
755,False,3698.0,15.5,North,South
756,False,3703.0,13.5,West,East
758,False,3712.5,13.5,North,South
757,True,3712.0,17.0,South,North
759,False,3714.5,16.5,West,East
760,True,3715.0,19.0,East,West
761,False,3724.0,15.5,North,West
762,True,3727.5,15.5,East,West
763,False,3728.5,18.5,West,North
764,False,3730.5,20.5,South,East
765,True,3737.5,16.5,East,West
766,False,3741.5,16.5,North,West
767,False,3747.5,13.5,West,East
768,False,3754.0,13.5,East,West
769,True,3759.0,15.5,West,East
770,False,3761.0,15.5,North,South
771,False,3764.0,16.5,East,North
772,True,3770.5,15.5,West,East
773,False,3773.0,15.0,South,North
774,True,3782.0,17.5,West,North
775,True,3785.0,17.5,South,North
776,False,3786.5,18.0,North,South
777,True,3796.0,15.5,East,West
778,True,3797.0,17.5,West,East
779,True,3803.5,15.5,South,North
780,False,3809.0,13.5,West,East
781,True,3813.0,15.5,North,South
782,True,3818.5,15.5,South,North
783,False,3825.0,13.5,East,West
784,False,3835.0,13.5,East,West
785,True,3836.0,15.5,North,South
786,True,3846.5,17.5,East,North
787,False,3856.0,13.5,West,East
788,False,3856.5,15.0,North,South
789,False,3856.5,17.0,South,North
790,False,3873.0,13.5,East,West
791,False,3873.5,17.0,South,West
792,True,3875.0,18.5,North,South
793,False,3876.5,19.0,West,East
794,True,3888.5,15.5,East,West
795,True,3892.0,17.5,West,North
796,True,3901.0,15.5,South,North
797,False,3911.5,15.5,South,East
798,False,3911.5,19.5,West,North
799,False,3913.5,19.5,East,West
800,True,3914.0,22.0,North,South
801,False,3927.0,15.5,West,North
802,False,3933.5,15.5,North,East
803,True,3936.5,15.5,South,North
804,True,3944.0,17.5,North,East
805,True,3944.0,22.5,West,South
806,True,3952.5,17.0,East,West
807,False,3963.5,13.5,West,East
808,True,3964.0,16.0,North,South
809,False,3970.0,13.5,East,West
810,False,3973.0,15.5,South,East
811,False,3974.5,18.0,North,East
812,False,3983.0,15.5,West,North
813,False,3986.5,14.0,East,West
814,True,3999.5,15.5,West,East
815,False,4001.0,18.0,East,North
816,True,4012.0,15.5,West,East
817,True,4018.5,15.5,East,West
818,False,4022.5,13.5,West,East
819,False,4023.5,14.5,South,North
820,False,4024.5,15.5,North,South
821,False,4032.0,15.5,East,North
822,False,4037.5,13.5,West,East
823,True,4039.0,17.5,South,East
824,True,4041.5,18.0,North,South
825,True,4051.0,15.5,East,West
826,True,4052.5,17.0,West,East
827,True,4061.0,17.5,East,South
828,True,4064.5,17.0,North,South
829,False,4069.5,16.0,West,South
830,True,4071.5,17.0,East,West
832,False,4082.0,13.5,East,West
